JV,polygon,full_name,species,species_code,Resident,breeding_prop_pop,nbreeding_prop_pop,postbreedingm_prop_pop,prebreedingm_prop_pop
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Gadwall,gadwal,FALSE,5.75E-05,1.74E-05,2.60E-05,3.28E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Fox Sparrow,foxspa,FALSE,0.0005949,0,0.0001635,0.0001745
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Forster's Tern,forter,FALSE,0.0001033,0,0,5.82E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Evening Grosbeak,evegro,FALSE,0.0023843,0.0012408,0.0017963,0.0011639
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Eurasian Wigeon,eurwig,FALSE,0,0,0,1.00E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,European Starling,eursta,FALSE,4.35E-05,1.11E-05,4.14E-05,5.91E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Eurasian Collared-Dove,eucdov,TRUE,1.39E-05,1.39E-05,1.39E-05,1.39E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Eastern Kingbird,easkin,FALSE,0.0004232,0,0.0002736,3.45E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Eared Grebe,eargre,FALSE,5.00E-06,0,1.80E-06,1.60E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Dusky Grouse,dusgro,TRUE,0.0068236,0.0068236,0.0068236,0.0068236
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Dusky Flycatcher,dusfly,FALSE,0.0027418,NA,0.0006592,0.0030139
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Downy Woodpecker,dowwoo,TRUE,8.25E-05,8.25E-05,8.25E-05,8.25E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Double-crested Cormorant,doccor,FALSE,0.0002556,0,9.36E-05,0.0002176
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Dark-eyed Junco,daejun,FALSE,0.0019897,3.47E-05,0.0004156,0.0011373
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cordilleran Flycatcher,corfly,FALSE,3.53E-05,0,0,0
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cooper's Hawk,coohaw,FALSE,0.0002715,6.20E-06,0.0003355,9.79E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Yellowthroat,comyel,FALSE,0.0003807,0,0.0004331,6.74E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Redpoll,comred,FALSE,0,8.37E-05,0.0002321,7.49E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Raven,comrav,TRUE,0.000385,0.000385,0.000385,0.000385
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Poorwill,compoo,FALSE,0,0,1.10E-06,0
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Nighthawk,comnig,FALSE,0.0003396,0,0.0002972,0.0001177
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Merganser,commer,FALSE,8.55E-05,5.36E-05,0.0002489,0.0001266
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Loon,comloo,FALSE,0.0002146,0.0001023,7.69E-05,0.0001543
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Common Goldeneye,comgol,FALSE,6.08E-05,0.0005993,0.0001426,0.0002237
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cliff Swallow,cliswa,FALSE,8.50E-05,0,4.68E-05,3.02E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Clay-colored Sparrow,clcspa,FALSE,0.000333,0,9.57E-05,4.83E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Clark's Nutcracker,clanut,TRUE,0.0055614,0.0055614,0.0055614,0.0055614
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cinnamon Teal,cintea,FALSE,0.0006245,0,7.35E-05,0.0001734
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Chipping Sparrow,chispa,FALSE,0.0019323,0,0.0005579,0.0004536
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Chestnut-backed Chickadee,chbchi,TRUE,0.0027791,0.0027791,0.0027791,0.0027791
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cedar Waxwing,cedwax,FALSE,0.0010963,1.00E-07,0.0003741,9.22E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cassin's Vireo,casvir,FALSE,0.0089474,0,0.0041926,0.0054241
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cassin's Finch,casfin,FALSE,0.0024194,0.0013478,0.0012272,0.000876
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Canvasback,canvas,FALSE,6.10E-06,0,0.0001246,2.31E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Canada Goose,cangoo,FALSE,0.0002549,0.0004213,0.0002518,0.0002675
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Cape May Warbler,camwar,FALSE,3.70E-06,0,3.00E-07,0
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,California Quail,calqua,TRUE,2.90E-06,2.90E-06,2.90E-06,2.90E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Calliope Hummingbird,calhum,FALSE,0.0034639,0,0.0007098,0.0019045
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,California Gull,calgul,FALSE,1.32E-05,0,5.09E-05,0.0001908
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Blue-winged Teal,buwtea,FALSE,7.04E-05,0,1.81E-05,9.60E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bullock's Oriole,bulori,FALSE,0.0002442,0,0.0001063,6.46E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bufflehead,buffle,FALSE,0.0003056,0.0006356,0.0006596,0.0006372
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Broad-winged Hawk,brwhaw,FALSE,0,0,7.00E-07,0
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Brown Creeper,brncre,FALSE,0.0015312,0.0027064,0.002477,0.0022334
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Brewer's Sparrow,brespa,FALSE,6.20E-06,0,2.10E-06,1.00E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Brewer's Blackbird,brebla,FALSE,0.0004548,1.23E-05,0.0001287,0.0001316
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Barred Owl,brdowl,TRUE,0.0003771,0.0003771,0.0003771,0.0003771
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Boreal Chickadee,borchi2,TRUE,0.0008703,0.0008703,0.0008703,0.0008703
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bonaparte's Gull,bongul,FALSE,2.10E-06,0,4.19E-05,2.06E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bohemian Waxwing,bohwax,FALSE,0,0.0002142,0.0001185,4.05E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bobolink,boboli,FALSE,9.62E-05,0,4.40E-06,5.70E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Brown-headed Cowbird,bnhcow,FALSE,0.0003254,0,4.00E-05,6.32E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Blue Jay,blujay,FALSE,3.60E-06,7.60E-06,5.00E-06,3.70E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black Tern,blkter,FALSE,4.80E-06,0,1.70E-06,8.00E-07
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black Swift,blkswi,FALSE,0.0018241,NA,0.0002552,0.0003989
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Blackpoll Warbler,bkpwar,FALSE,5.00E-07,0,0,1.50E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black-necked Stilt,bknsti,FALSE,3.00E-07,0,0,5.20E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black-headed Grosbeak,bkhgro,FALSE,0.0007686,0,0.0002769,0.0001889
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black-chinned Hummingbird,bkchum,FALSE,0.0003784,0,0.0001491,2.42E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black-capped Chickadee,bkcchi,TRUE,0.0006588,0.0006588,0.0006588,0.0006588
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black-backed Woodpecker,bkbwoo,TRUE,0.000134,0.000134,0.000134,0.000134
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Black-billed Magpie,bkbmag1,TRUE,0.0002529,0.0002529,0.0002529,0.0002529
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Belted Kingfisher,belkin1,FALSE,0.0003303,0.0002884,0.0003061,0.0003008
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Barn Swallow,barswa,FALSE,1.10E-05,0,3.90E-06,8.00E-07
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Barrow's Goldeneye,bargol,FALSE,0.0019428,6.73E-05,0.0005503,0.000569
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bank Swallow,banswa,FALSE,0.0001092,0,1.81E-05,8.40E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Bald Eagle,baleag,FALSE,0.0004402,0.0005638,0.0003129,0.0005002
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Baird's Sandpiper,baisan,FALSE,0,0,1.50E-06,0
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Three-toed Woodpecker,attwoo1,TRUE,0.0026207,0.0026207,0.0026207,0.0026207
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American White Pelican,amwpel,FALSE,0.000476,0,0.0001873,1.90E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Tree Sparrow,amtspa,FALSE,0,1.35E-05,1.28E-05,1.43E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Wigeon,amewig,FALSE,8.20E-05,0.0003036,0.0030558,0.0013327
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Robin,amerob,FALSE,0.0010316,1.80E-06,0.0003211,0.0007174
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Redstart,amered,FALSE,0.0007944,0,0.0001316,0.0004295
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Pipit,amepip,FALSE,0.0001312,0,0.0001689,0.0002206
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Kestrel,amekes,FALSE,0.0001503,1.06E-05,0.0001316,4.60E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Goldfinch,amegfi,FALSE,6.80E-05,6.41E-05,7.46E-05,7.68E-05
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Dipper,amedip,TRUE,0.0015428,0.0015428,0.0015428,0.0015428
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Crow,amecro,FALSE,0.0002125,5.87E-05,0.0001587,0.0001929
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Bittern,amebit,FALSE,1.13E-05,0,0,4.90E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,American Avocet,ameavo,FALSE,5.60E-06,0,0,1.60E-06
CIJV,Kootenay Connect Corridor,CIJV_Kootenay_Connect_Corridor.shp,Alder Flycatcher,aldfly,FALSE,3.68E-05,0,1.79E-05,2.24E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Yellow-rumped Warbler,yerwar,FALSE,0.0017772,1.40E-06,0.0019101,0.0022603
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Yellow Warbler,yelwar,FALSE,0.0015504,0,0.0007362,0.0007635
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Yellow-headed Blackbird,yehbla,FALSE,0.001125,0,0.0002196,0.0001963
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Yellow-billed Loon,yebloo,FALSE,0,0,2.00E-07,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Yellow-breasted Chat,yebcha,FALSE,6.80E-05,0,6.50E-06,1.21E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,American Coot,y00475,FALSE,0.0032337,0.0008356,0.0014123,0.0016713
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Wood Duck,wooduc,FALSE,8.62E-05,4.81E-05,6.98E-05,6.75E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Wilson's Warbler,wlswar,FALSE,0.0003256,1.80E-06,0.0004473,0.0006858
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Wild Turkey,wiltur,TRUE,9.00E-07,9.00E-07,9.00E-07,9.00E-07
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Wilson's Snipe,wilsni1,FALSE,0.000402,3.93E-05,0.0001835,0.00038
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Williamson's Sapsucker,wilsap,FALSE,0.0011296,0,0.0002695,0.0020086
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Wilson's Phalarope,wilpha,FALSE,2.66E-05,0,3.50E-06,4.90E-06
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Willow Flycatcher,wilfly,FALSE,0.0129044,0,0.0063039,0.0038155
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-winged Scoter,whwsco2,FALSE,3.00E-07,0,1.40E-06,1.33E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-winged Crossbill,whwcro,FALSE,3.77E-05,0.0009337,0.0003445,0.0005648
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-throated Swift,whtswi,FALSE,0.0022456,0,0.0003066,0.0008227
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-throated Sparrow,whtspa,FALSE,6.60E-06,5.10E-06,2.85E-05,7.40E-06
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-tailed Ptarmigan,whtpta1,TRUE,3.04E-05,3.04E-05,3.04E-05,3.04E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-faced Ibis,whfibi,FALSE,3.00E-07,0,0,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-crowned Sparrow,whcspa,FALSE,1.62E-05,4.47E-05,0.0010959,0.0012852
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,White-breasted Nuthatch,whbnut,TRUE,0.0002334,0.0002334,0.0002334,0.0002334
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Wood-Pewee,wewpew,FALSE,0.0067792,0,0.0026716,0.0043763
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Tanager,westan,FALSE,0.0094493,0,0.0040863,0.0051245
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Sandpiper,wessan,FALSE,0,0,7.00E-07,3.90E-06
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Screech-Owl,wesowl1,TRUE,0.0002935,0.0002935,0.0002935,0.0002935
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Meadowlark,wesmea,FALSE,0.0015685,2.00E-07,0.0008779,0.0014392
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Kingbird,weskin,FALSE,0.0007805,0,0.0002935,0.0003769
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Grebe,wesgre,FALSE,0.000487,0.0006425,0.0016859,0.0086772
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Western Bluebird,wesblu,FALSE,0.0026467,0.000727,0.0010553,0.0018589
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Warbling Vireo,warvir,FALSE,0.004736,0,0.0036428,0.0037845
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Virginia Rail,virrai,FALSE,0.003724,0.0024007,0.0015387,0.0042613
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Violet-green Swallow,vigswa,FALSE,0.0063572,0,0.003514,0.0073769
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Vesper Sparrow,vesspa,FALSE,0.0085313,0,0.0030152,0.0027456
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Veery,veery,FALSE,0.0026252,0,0.0002729,0.0011777
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Vaux's Swift,vauswi,FALSE,0.00366,0,0.0010135,0.0015931
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Varied Thrush,varthr,FALSE,0.0007799,0.0003616,0.0016188,0.0027469
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Turkey Vulture,turvul,FALSE,0.000219,0,4.57E-05,5.01E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Tundra Swan,tunswa,FALSE,0,1.06E-05,1.91E-05,3.41E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Trumpeter Swan,truswa,FALSE,1.03E-05,0.0028228,0.0010681,0.0057933
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Tree Swallow,treswa,FALSE,0.0025816,0,0.0003599,0.0018933
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Townsend's Warbler,towwar,FALSE,0.0030441,0,0.0016957,0.0019603
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Townsend's Solitaire,towsol,FALSE,0.0063002,0.0036653,0.0052811,0.0045076
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Tennessee Warbler,tenwar,FALSE,7.90E-06,0,2.80E-06,7.00E-07
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Swainson's Thrush,swathr,FALSE,0.0017849,0,0.0015748,0.0002357
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Swamp Sparrow,swaspa,FALSE,0,1.00E-07,7.40E-06,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Swainson's Hawk,swahaw,FALSE,5.00E-04,0,4.44E-05,2.54E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Surf Scoter,sursco,FALSE,1.00E-06,0,6.70E-06,2.99E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Steller's Jay,stejay,TRUE,0.0013689,0.0013689,0.0013689,0.0013689
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Spruce Grouse,sprgro,TRUE,0.0001641,0.0001641,0.0001641,0.0001641
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Spotted Towhee,spotow,FALSE,0.0052523,3.58E-05,0.001687,0.0045198
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Spotted Sandpiper,sposan,FALSE,0.0024263,0,0.000942,0.0006515
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sora,sora,FALSE,0.0017048,0,0.0006621,0.0024567
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sooty Grouse,soogro1,TRUE,0.0006912,0.0006912,0.0006912,0.0006912
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Song Sparrow,sonspa,FALSE,0.0018936,0.000832,0.00163,0.0018186
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Solitary Sandpiper,solsan,FALSE,5.54E-05,0,6.39E-05,1.48E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Snowy Owl,snoowl1,FALSE,0,0,3.80E-06,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Snow Goose,snogoo,FALSE,0,1.00E-07,1.20E-06,1.30E-06
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Snow Bunting,snobun,FALSE,0,0.0002537,4.47E-05,0.0001353
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sharp-tailed Grouse,shtgro,TRUE,0.0002216,0.0002216,0.0002216,0.0002216
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sharp-shinned Hawk,shshaw,FALSE,0.002031,0.0005392,0.0014548,0.0025131
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Short-eared Owl,sheowl,FALSE,0,6.45E-05,0.0001178,0.0003462
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Short-billed Dowitcher,shbdow,FALSE,0,0,3.00E-07,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Semipalmated Sandpiper,semsan,FALSE,2.10E-06,0,1.00E-07,1.80E-06
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Semipalmated Plover,semplo,FALSE,0,0,0,9.00E-07
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Say's Phoebe,saypho,FALSE,0.0017042,0,0.0004323,0.0019775
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Savannah Sparrow,savspa,FALSE,0.0011039,0,0.0008958,0.0004217
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sanderling,sander,FALSE,NA,0,9.00E-07,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sandhill Crane,sancra,FALSE,0.0001691,0,0.000752,0.0003361
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sage Thrasher,sagthr,FALSE,2.48E-05,0,6.60E-06,3.00E-07
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Sabine's Gull,sabgul,FALSE,0,NA,7.00E-07,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Rusty Blackbird,rusbla,FALSE,7.00E-07,6.80E-06,5.00E-07,3.00E-07
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Rufous Hummingbird,rufhum,FALSE,0.0119767,0,0.0044744,0.0053857
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Ruffed Grouse,rufgro,TRUE,0.0014925,0.0014925,0.0014925,0.0014925
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Ruddy Duck,rudduc,FALSE,0.006646,1.00E-07,0.000982,0.0012112
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Ruby-crowned Kinglet,ruckin,FALSE,0.0006657,1.20E-05,0.0010763,0.0013156
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Rough-legged Hawk,rolhaw,FALSE,0,0.0011373,0.0005408,0.0004025
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Rock Wren,rocwre,FALSE,0.0001919,0,5.28E-05,4.65E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Rock Pigeon,rocpig,TRUE,1.29E-05,1.29E-05,1.29E-05,1.29E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Ring-necked/Green Pheasant,rinphe,TRUE,1.95E-05,1.95E-05,1.95E-05,1.95E-05
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Ring-necked Duck,rinduc,FALSE,0.0024628,0.0004397,0.0023032,0.0015913
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Ring-billed Gull,ribgul,FALSE,0.0005574,8.16E-05,0.0005334,0.0001875
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-winged Blackbird,rewbla,FALSE,0.0003689,3.37E-05,7.05E-05,0.0001848
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-throated Loon,retloo,FALSE,0,0,1.00E-07,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-tailed Hawk,rethaw,FALSE,0.0021481,0.0008492,0.0013643,0.0021652
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-naped Sapsucker,rensap,FALSE,0.0178126,0,0.0030942,0.0183063
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-necked Phalarope,renpha,FALSE,0,NA,5.90E-06,0
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-necked Grebe,rengre,FALSE,0.0007558,0.0009113,0.0009083,0.0017594
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Red-eyed Vireo,reevir1,FALSE,9.94E-05,0,8.37E-05,5.40E-06
CIJV,Dry Interior Priority Place,CIJV_Dry_Interior_Priority_Place.shp,Redhead,redhea,FALSE,0.0008439,0.0015959,0.0009154,0.0010604
